KEY	VALUE	COMMENTS
sc.lastname	McDonald	
sc.lastname	Marshall	
sc.lastname	Murray	
sc.lastname	Crawford	
sc.lastname	Boyd	
sc.lastname	Kennedy	
sc.lastname	Burns	
sc.lastname	Gordon	
sc.lastname	Shaw	
sc.lastname	Robertson	
sc.lastname	Ferguson	
sc.lastname	Rose	
sc.lastname	Duncan	
sc.lastname	Cunningham	
sc.lastname	Armstrong	
sc.lastname	Elliott	
sc.lastname	Austin	
sc.lastname	Kerr	
sc.lastname	Montgomery	
sc.lastname	Johnston	
sc.lastname	Morrison	
sc.lastname	Reid	
sc.lastname	Frazier	
sc.lastname	Douglas	
sc.lastname	Fleming	
sc.lastname	Davidson	
sc.lastname	McKinney	
sc.lastname	Craig	
sc.lastname	Fletcher	
sc.lastname	McDaniel	
sc.lastname	Ramsey	
sc.lastname	Cummings	
sc.lastname	Stevenson	
sc.lastname	Maxwell	
sc.lastname	Lindsay	
sc.lastname	McBride	
		
		NORWEGIANS START HERE
		
no.adj.eth	ノルウェー人	;; usage: "Ethnicity: American"
no.noun.sing.m	ノルウェー人	
no.noun.sing.f	ノルウェー人	
no.noun.pl	ノルウェー人	
		
no.firstname.m	Arne	
no.firstname.m	Odd	
no.firstname.m	Kåre	
no.firstname.m	Olav	
no.firstname.m	Per	
no.firstname.m	Hans	
no.firstname.m	Gunnar	
no.firstname.m	Rolf	
no.firstname.m	Leif	
no.firstname.m	Knut	
no.firstname.m	Einar	
no.firstname.m	Ole	
no.firstname.m	Sverre	
no.firstname.m	John	
no.firstname.m	Johan	
no.firstname.m	Erling	
no.firstname.m	Bjarne	
no.firstname.m	Kjell	
no.firstname.m	Alf	
no.firstname.m	Harald	
no.firstname.m	Karl	
no.firstname.m	Nils	
no.firstname.m	Reidar	
no.firstname.m	Ivar	
no.firstname.m	Trygve	
no.firstname.m	Asbjørn	
no.firstname.m	Bjørn	
no.firstname.m	Lars	
no.firstname.m	Tor	
no.firstname.m	Egil	
no.firstname.m	Johannes	
no.firstname.m	Finn	
no.firstname.m	Kristian	
no.firstname.m	Helge	
no.firstname.m	Sigurd	
no.firstname.m	Arvid	
no.firstname.m	Ragnar	
no.firstname.m	Magne	
no.firstname.m	Olaf	
no.firstname.m	Peder	
no.firstname.m	Håkon	
no.firstname.m	Erik	
no.firstname.m	Harry	
no.firstname.m	Birger	
no.firstname.m	Oddvar	
no.firstname.m	Henry	
no.firstname.m	Jens	
no.firstname.m	Jan	
no.firstname.m	Anders	
no.firstname.m	Martin	
		
no.firstname.f	Solveig	
no.firstname.f	Gerd	
no.firstname.f	Ruth	
no.firstname.f	Ingrid	
no.firstname.f	Anna	
no.firstname.f	Inger	
no.firstname.f	Astrid	
no.firstname.f	Else	
no.firstname.f	Anne	
no.firstname.f	Aslaug	
no.firstname.f	Randi	
no.firstname.f	Bjørg	
no.firstname.f	Margit	
no.firstname.f	Gudrun	
no.firstname.f	Liv	
no.firstname.f	Kari	
no.firstname.f	Mary	
no.firstname.f	Marit	
no.firstname.f	Gunvor	
no.firstname.f	Ingeborg	
no.firstname.f	Reidun	
no.firstname.f	Marie	
no.firstname.f	Eva	
no.firstname.f	Borghild	
no.firstname.f	Aase	
no.firstname.f	Ragnhild	
no.firstname.f	Ester	
no.firstname.f	Karen	
no.firstname.f	Signe	
no.firstname.f	Agnes	
no.firstname.f	Sigrid	
no.firstname.f	Hjørdis	
no.firstname.f	Klara	
no.firstname.f	Edith	
no.firstname.f	Martha	
no.firstname.f	Olga	
no.firstname.f	Kirsten	
no.firstname.f	Ellen	
no.firstname.f	Jenny	
no.firstname.f	Elsa	
no.firstname.f	Karin	
no.firstname.f	Magnhild	
no.firstname.f	Åse	
no.firstname.f	Berit	
no.firstname.f	Helga	
no.firstname.f	Erna	
no.firstname.f	Lilly	
no.firstname.f	Aud	
no.firstname.f	Synnøve	
no.firstname.f	Olaug	
		
no.lastname	Hansen	
no.lastname	Johansen	
no.lastname	Olsen	
no.lastname	Larsen	
no.lastname	Andersen	
no.lastname	Nilsen	
no.lastname	Pedersen	
no.lastname	Kristiansen	
no.lastname	Jensen	
no.lastname	Karlsen	
no.lastname	Johnsen	
no.lastname	Pettersen	
no.lastname	Eriksen	
no.lastname	Berg	
no.lastname	Haugen	
no.lastname	Hagen	
no.lastname	Johannessen	
no.lastname	Andreassen	
no.lastname	Jacobsen	
no.lastname	Halvorsen	
no.lastname	Jørgensen	
no.lastname	Dahl	
no.lastname	Henriksen	
no.lastname	Lund	
no.lastname	Sørensen	
no.lastname	Gundersen	
no.lastname	Jakobsen	
no.lastname	Moen	
no.lastname	Iversen	
no.lastname	Svendsen	
no.lastname	Strand	
no.lastname	Solberg	
no.lastname	Martinsen	
no.lastname	Knutsen	
no.lastname	Paulsen	
no.lastname	Eide	
no.lastname	Bakken	
no.lastname	Kristoffersen	
no.lastname	Mathisen	
no.lastname	Lie	
no.lastname	Rasmussen	
no.lastname	Amundsen	
no.lastname	Kristensen	
no.lastname	Fredriksen	
no.lastname	Lunde	
no.lastname	Bakke	
no.lastname	Moe	
no.lastname	Berge	
no.lastname	Nygård	
no.lastname	Solheim	
no.lastname	Andresen	
no.lastname	Lien	
no.lastname	Knudsen	
no.lastname	Holm	
no.lastname	Christensen	
no.lastname	Hauge	
no.lastname	Nielsen	
no.lastname	Evensen	
no.lastname	Hanssen	
no.lastname	Sæther	
		
		YUGOSLAVS START HERE
		
ju.adj.eth	ユーゴスラビア	;; usage: "Ethnicity: American"
ju.noun.sing.m	ユーゴスラビア人	
ju.noun.sing.f	ユーゴスラビア人	
ju.noun.pl	ユーゴスラビア人	
		
ju.firstname.m	Luka	
ju.firstname.m	David	
ju.firstname.m	Ivan	
ju.firstname.m	Jakov	
ju.firstname.m	Petar	
ju.firstname.m	Filip	
ju.firstname.m	Marko	
ju.firstname.m	Matej	
ju.firstname.m	Mihael	
ju.firstname.m	Mateo	
ju.firstname.m	Josip	
ju.firstname.m	Karlo	
ju.firstname.m	Ivano	
ju.firstname.m	Fran	
ju.firstname.m	Roko	
ju.firstname.m	Borna	
ju.firstname.m	Jan	
ju.firstname.m	Niko	
ju.firstname.m	Gabriel	
ju.firstname.m	Ante	
ju.firstname.m	Lovro	
ju.firstname.m	Toma	
ju.firstname.m	Vito	
ju.firstname.m	Nikola	
ju.firstname.m	Teo	
ju.firstname.m	Leo	
ju.firstname.m	Dominik	
ju.firstname.m	Marin	
ju.firstname.m	Šimun	
ju.firstname.m	Tin	
ju.firstname.m	Toni	
ju.firstname.m	Matija	
ju.firstname.m	Antonio	
ju.firstname.m	Emanuel	
ju.firstname.m	Bruno	
ju.firstname.m	Andrej	
ju.firstname.m	Viktor	
ju.firstname.m	Erik	
ju.firstname.m	Adrian	
ju.firstname.m	Duje	
ju.firstname.m	Gabrijel	
ju.firstname.m	Martin	
ju.firstname.m	Dino	
		
ju.firstname.f	Mia	
ju.firstname.f	Sara	
ju.firstname.f	Lucija	
ju.firstname.f	Ema	
ju.firstname.f	Ana	
ju.firstname.f	Nika	
ju.firstname.f	Petra	
ju.firstname.f	Marta	
ju.firstname.f	Lana	
ju.firstname.f	Rita	
ju.firstname.f	Elena	
ju.firstname.f	Iva	
ju.firstname.f	Lea	
ju.firstname.f	Eva	
ju.firstname.f	Lara	
ju.firstname.f	Marija	
ju.firstname.f	Dora	
ju.firstname.f	Laura	
ju.firstname.f	Klara	
ju.firstname.f	Mila	
ju.firstname.f	Leona	
ju.firstname.f	Tena	
ju.firstname.f	Ena	
ju.firstname.f	Hana	
ju.firstname.f	Franka	
ju.firstname.f	Lena	
ju.firstname.f	Karla	
ju.firstname.f	Katja	
ju.firstname.f	Maša	
ju.firstname.f	Lorena	
ju.firstname.f	Magdalena	
ju.firstname.f	Katarina	
ju.firstname.f	Tia	
ju.firstname.f	Tara	
ju.firstname.f	Helena	
ju.firstname.f	Vita	
ju.firstname.f	Sofia	
ju.firstname.f	Nora	
ju.firstname.f	Tea	
ju.firstname.f	Nina	
ju.firstname.f	Una	
ju.firstname.f	Ela	
ju.firstname.f	Bruna	
ju.firstname.f	Matea	
ju.firstname.f	Paula	
ju.firstname.f	Gabriela	
ju.firstname.f	Jana	
		
ju.lastname	Adamić	
ju.lastname	Antić	
ju.lastname	Ateljević	
ju.lastname	Babić	
ju.lastname	Bogdanić	
ju.lastname	Bogdanović	
ju.lastname	Brankovich	
ju.lastname	Branković	
ju.lastname	Broz	
ju.lastname	Crnčević	
ju.lastname	Davidović	
ju.lastname	Demirović	
ju.lastname	Dragić	
ju.lastname	Dragović	
ju.lastname	Filipović	
ju.lastname	Franić	
ju.lastname	Franjić	
ju.lastname	Gavrilović	
ju.lastname	Grbić	
ju.lastname	Grgić	
ju.lastname	Gujić	
ju.lastname	Herceg	
ju.lastname	Horvat	
ju.lastname	Horvatinčić	
ju.lastname	Ibrahimović	
ju.lastname	Ilić	
ju.lastname	Ivanović	
ju.lastname	Janković	
ju.lastname	Jovanović	
ju.lastname	Jugovac	
ju.lastname	Jurić	
ju.lastname	Juriša	
ju.lastname	Jusić	
ju.lastname	Kasun	
ju.lastname	Knežević	
ju.lastname	Kokot	
ju.lastname	Kolar	
ju.lastname	Kovac	
ju.lastname	Kovačević	
ju.lastname	Kovačić	
ju.lastname	Košar	
ju.lastname	Lončar	
ju.lastname	Lukić	
ju.lastname	Marić	
ju.lastname	Marković	
ju.lastname	Marušić	
ju.lastname	Matić	
ju.lastname	Medved	
ju.lastname	Mehmedović	
ju.lastname	Mihailović	
ju.lastname	Mihajlović	
ju.lastname	Milić	
ju.lastname	Milojević	
ju.lastname	Milovanović	
ju.lastname	Milošević	
ju.lastname	Mlakar	
ju.lastname	Muratović	
ju.lastname	Nikolić	
ju.lastname	Novak	
ju.lastname	Pavić	
ju.lastname	Pavletić	
ju.lastname	Pavlović	
ju.lastname	Perko	
ju.lastname	Petrić	
ju.lastname	Petrović	
ju.lastname	Radić	
ju.lastname	Salihović	
ju.lastname	Stankić	
ju.lastname	Stefanović	
ju.lastname	Stjepanić	
ju.lastname	Stojanović	
ju.lastname	Terzić	
ju.lastname	Tomić	
ju.lastname	Tomčić	
ju.lastname	Vinković	
ju.lastname	Vlahović	
ju.lastname	Vlašić	
ju.lastname	Vukoja	
ju.lastname	Vuković	
ju.lastname	Zorić	
ju.lastname	Živković	
ju.lastname	Župan	
		
		WELSH START HERE
		
cy.adj.eth	ウェールズ	;; usage: "Ethnicity: American"
cy.noun.sing.m	ウェールズ人	
cy.noun.sing.f	ウェールズ人	
cy.noun.pl	ウェールズ人	
		
cy.firstname.m	Aled	
cy.firstname.m	Alexander	
cy.firstname.m	Alistair	
cy.firstname.m	Alun	
cy.firstname.m	Arthur	
cy.firstname.m	Arwel	
cy.firstname.m	Arwyn	
cy.firstname.m	Bleddyn	
cy.firstname.m	Cadell	
cy.firstname.m	Caden	
cy.firstname.m	Cadwgan	
cy.firstname.m	Caradog	
cy.firstname.m	Carwyn	
cy.firstname.m	Cecil	
cy.firstname.m	Charles	
cy.firstname.m	Conway	
cy.firstname.m	Cynan	
cy.firstname.m	Dafydd	
cy.firstname.m	Dylan	
cy.firstname.m	Emrys	
cy.firstname.m	Evan	
cy.firstname.m	Gareth	
cy.firstname.m	Glyn	
cy.firstname.m	Gruffydd	
cy.firstname.m	Gwilym	
cy.firstname.m	Harold	
cy.firstname.m	Huw	
cy.firstname.m	Ianto	
cy.firstname.m	Ieuan	
cy.firstname.m	Ioan	
cy.firstname.m	Iolo	
cy.firstname.m	Iori	
cy.firstname.m	Iorwerth	
cy.firstname.m	Islwyn	
cy.firstname.m	Iwan	
cy.firstname.m	Jacob	
cy.firstname.m	John	
cy.firstname.m	Jonathan	
cy.firstname.m	Lloyd	
cy.firstname.m	Owen	
cy.firstname.m	Rhodri	
cy.firstname.m	Rhun	
cy.firstname.m	Rhys	
cy.firstname.m	Ryan	
cy.firstname.m	Taran	
cy.firstname.m	Trevor	
cy.firstname.m	Tristan	
cy.firstname.m	Wyn	
		
cy.firstname.f	Adele	
cy.firstname.f	Annie	
cy.firstname.f	Anwen	
cy.firstname.f	Bronwen	
cy.firstname.f	Bryn	
cy.firstname.f	Carys	
cy.firstname.f	Ceridwen	
cy.firstname.f	Cerys	
cy.firstname.f	Cheryl	
cy.firstname.f	Chloe	
cy.firstname.f	Danielle	
cy.firstname.f	Dilys	
cy.firstname.f	Dwynwen	
cy.firstname.f	Elen	
cy.firstname.f	Emma	
cy.firstname.f	Enid	
cy.firstname.f	Gaynor	
cy.firstname.f	Gemma	
cy.firstname.f	Gladys	
cy.firstname.f	Glennis	
cy.firstname.f	Glenys	
cy.firstname.f	Glynis	
cy.firstname.f	Grace	
cy.firstname.f	Gwen	
cy.firstname.f	Gwenda	
cy.firstname.f	Gwendolen	
cy.firstname.f	Gwladys	
cy.firstname.f	Gwyneth	
cy.firstname.f	Harriet	
cy.firstname.f	Heather	
cy.firstname.f	Helena	
cy.firstname.f	Holly	
cy.firstname.f	Jane	
cy.firstname.f	Joanna	
cy.firstname.f	Mair	
cy.firstname.f	Mary	
cy.firstname.f	Megan	
cy.firstname.f	Melanie	
cy.firstname.f	Myfanwy	
cy.firstname.f	Nerys	
cy.firstname.f	Nia	
cy.firstname.f	Rachel	
cy.firstname.f	Rhian	
cy.firstname.f	Rhiannon	
cy.firstname.f	Rhonda	
cy.firstname.f	Rose	
cy.firstname.f	Seren	
cy.firstname.f	Siana	
cy.firstname.f	Tara	
cy.firstname.f	Tegan	
		
cy.lastname	Jones	
cy.lastname	Williams	
cy.lastname	Davies	
cy.lastname	Evans	
cy.lastname	Thomas	
cy.lastname	Roberts	
cy.lastname	Lewis	
cy.lastname	Hughes	
cy.lastname	Morgan	
cy.lastname	Griffiths	
cy.lastname	Edwards	
cy.lastname	Smith	
cy.lastname	James	
cy.lastname	Rees	
cy.lastname	Jenkins	
cy.lastname	Owen	
cy.lastname	Price	
cy.lastname	Phillips	
cy.lastname	Moss	
cy.lastname	Driscoll	
cy.lastname	Collins	
cy.lastname	Lloyd	
		
		Greeks start HERE
gr.adj.eth	ギリシア	;; usage: "Ethnicity: American"
gr.noun.sing.m	ギリシア人	
gr.noun.sing.f	ギリシア人	
gr.noun.pl	ギリシア人	
		
gr.firstname.m	George	
gr.firstname.m	Nick	
gr.firstname.m	Konstantinos	
gr.firstname.m	Marios	
gr.firstname.m	Stelios	
gr.firstname.m	Christos	
gr.firstname.m	Alex	
gr.firstname.m	Kostas	
gr.firstname.m	Thanos	
gr.firstname.m	Manos	
gr.firstname.m	Alexander	
gr.firstname.m	Giannis	
gr.firstname.m	Giorgos	
gr.firstname.m	Aris	
gr.firstname.m	Spiros	
gr.firstname.m	Panagiotis	
gr.firstname.m	Angelos	
gr.firstname.m	Dimos	
gr.firstname.m	Panos	
gr.firstname.m	Gregory	
gr.firstname.m	Alkinoos	
gr.firstname.m	Nikos	
gr.firstname.m	Achilleas	
gr.firstname.m	Nicolas	
gr.firstname.m	Lefteris	
gr.firstname.m	Leo	
gr.firstname.m	Alexandros	
gr.firstname.m	Babis	
gr.firstname.m	Thanasis	
gr.firstname.m	Kosta	
gr.firstname.m	Aristidis	
gr.firstname.m	Juliano	
gr.firstname.m	Aggelos	
gr.firstname.m	Anastasia	
gr.firstname.m	Anton	
gr.firstname.m	Vassilis	
gr.firstname.m	Socratee	
gr.firstname.m	Demetres	
gr.firstname.m	Anastasis	
gr.firstname.m	Anthony	
		
gr.firstname.f	Maria	
gr.firstname.f	Christina	
gr.firstname.f	Helen	
gr.firstname.f	Georgia	
gr.firstname.f	Elena	
gr.firstname.f	Alexandra	
gr.firstname.f	Dimitra	
gr.firstname.f	Marianna	
gr.firstname.f	Irene	
gr.firstname.f	Sofia	
gr.firstname.f	Eva	
gr.firstname.f	Eleni	
gr.firstname.f	Konstantina	
gr.firstname.f	Danae	
gr.firstname.f	Joanna	
gr.firstname.f	Angela	
gr.firstname.f	Demi	
gr.firstname.f	Athina	
gr.firstname.f	Artemis	
gr.firstname.f	Zoe	
gr.firstname.f	Ioanna	
gr.firstname.f	Elizabeth	
gr.firstname.f	Sophia	
gr.firstname.f	Theodora	
gr.firstname.f	Despina	
gr.firstname.f	Lydia	
gr.firstname.f	Mariza	
gr.firstname.f	Iliana	
gr.firstname.f	Efi	
gr.firstname.f	Michaela	
gr.firstname.f	Nefeli	
gr.firstname.f	Kalliopi	
gr.firstname.f	Marilena	
gr.firstname.f	Angeliki	
gr.firstname.f	Nickie	
gr.firstname.f	Nicole	
gr.firstname.f	Malena	
gr.firstname.f	Marialena	
gr.firstname.f	Foteini	
gr.firstname.f	Dora	
		
gr.lastname	Papadopoulos	
gr.lastname	Papadopoulou	
gr.lastname	Papageorgiou	
gr.lastname	Oikonomou	
gr.lastname	Papadimitriou	
gr.lastname	Georgiou	
gr.lastname	Papaioannou	
gr.lastname	Pappas	
gr.lastname	Vasileiou	
gr.lastname	Nikolaou	
gr.lastname	Karagiannis	
gr.lastname	Vlachos	
gr.lastname	Antoniou	
gr.lastname	Makris	
gr.lastname	Papanikolaou	
gr.lastname	Dimitriou	
gr.lastname	Ioannidis	
gr.lastname	Georgiadis	
gr.lastname	Triantafyllou	
gr.lastname	Papadakis	
gr.lastname	Athanasiou	
gr.lastname	Konstantinidis	
gr.lastname	Ioannou	
gr.lastname	Alexiou	
gr.lastname	Christodoulou	
gr.lastname	Theodorou	
gr.lastname	Giannopoulos	
gr.lastname	Nikolaidis	
gr.lastname	Konstantinou	
gr.lastname	Panagiotopoulos	
gr.lastname	Michailidis	
gr.lastname	Papakonstantinou	
gr.lastname	Papathanasiou	
gr.lastname	Antonopoulos	
gr.lastname	Dimopoulos	
gr.lastname	Karagianni	
gr.lastname	Anastasiou	
gr.lastname	Dimitriadis	
gr.lastname	Pappa	
gr.lastname	Vlachou	
gr.lastname	Vasileiadis	
gr.lastname	Giannakopoulos	
gr.lastname	Angelopoulos	
gr.lastname	Dimou	
gr.lastname	Ioannidou	
gr.lastname	Nikolopoulos	
gr.lastname	Mylonas	
gr.lastname	Stergiou	
gr.lastname	Apostolou	
gr.lastname	Petropoulos	
		
		Dutch start HERE
nl.adj.eth	オランダ	;; usage: "Ethnicity: American"
nl.noun.sing.m	オランダ人	
nl.noun.sing.f	オランダ人	
nl.noun.pl	オランダ人	
		
nl.lastname	de Jong	
nl.lastname	Jansen	
nl.lastname	de Vries	
nl.lastname	Bakker	
nl.lastname	Janssen	
nl.lastname	van Dijk	
nl.lastname	Visser	
nl.lastname	Smit	
nl.lastname	de Boer	
nl.lastname	de Groot	
nl.lastname	Mulder	
nl.lastname	Meijer	
nl.lastname	Bos	
nl.lastname	Vos	
nl.lastname	Peters	
nl.lastname	van der Berg	
nl.lastname	Hendriks	
nl.lastname	Dekker	
nl.lastname	van Leeuwen	
nl.lastname	Brouwer	
nl.lastname	van den Berg	
nl.lastname	Dijkstra	
nl.lastname	de Wit	
nl.lastname	Smits	
nl.lastname	Kok	
nl.lastname	Vermeulen	
nl.lastname	de Graaf	
nl.lastname	van der Meer	
nl.lastname	Jacobs	
nl.lastname	de Haan	
nl.lastname	van der Linden	
nl.lastname	Schouten	
nl.lastname	van der Veen	
nl.lastname	de Bruin	
nl.lastname	van Vliet	
nl.lastname	Willems	
nl.lastname	Hoekstra	
nl.lastname	van Beek	
nl.lastname	Koster	
nl.lastname	Maas	
nl.lastname	van Dam	
nl.lastname	Prins	
nl.lastname	Verhoeven	
nl.lastname	Huisman	
nl.lastname	Blom	
nl.lastname	Peeters	
nl.lastname	Kuipers	
nl.lastname	de Bruijn	
nl.lastname	van der Heijden	
nl.lastname	de Jonge	
		
nl.firstname.m	Abraham	
nl.firstname.m	Adrianus	
nl.firstname.m	Arend	
nl.firstname.m	Berend	
nl.firstname.m	Christiaan	
nl.firstname.m	Cornelis	
nl.firstname.m	Derk	
nl.firstname.m	Evert	
nl.firstname.m	Gerrit	
nl.firstname.m	Harmen	
nl.firstname.m	Hendrik	
nl.firstname.m	Jacob	
nl.firstname.m	Jan	
nl.firstname.m	Karel	
nl.firstname.m	Klaas	
nl.firstname.m	Leendert	
nl.firstname.m	Manus	
nl.firstname.m	Marinus	
nl.firstname.m	Matthias	
nl.firstname.m	Meindert	
nl.firstname.m	Machiel	
nl.firstname.m	Peter	
nl.firstname.m	Rudolf	
nl.firstname.m	Steven	
nl.firstname.m	 Tobias	
nl.firstname.m	Teunis	
nl.firstname.m	Theodorus	
nl.firstname.m	Wichart	
nl.firstname.m	Willem	
nl.firstname.m	Bram	
nl.firstname.m	Aart	
nl.firstname.m	Kees	
nl.firstname.m	Dirk	
nl.firstname.m	Geert	
nl.firstname.m	Nicolaas	
		
nl.firstname.f	Derkje	
nl.firstname.f	Dina	
nl.firstname.f	Dora	
nl.firstname.f	Eeke	
nl.firstname.f	Elsken	
nl.firstname.f	Elisabeth	
nl.firstname.f	Engele	
nl.firstname.f	Enneken	
nl.firstname.f	Evertje	
nl.firstname.f	Frederika	
nl.firstname.f	Geertruid	
nl.firstname.f	Geesken	
nl.firstname.f	Gerritdina	
nl.firstname.f	Gerritje	
nl.firstname.f	Gesiena	
nl.firstname.f	Grada	
nl.firstname.f	Grietje	
nl.firstname.f	Harmina	
nl.firstname.f	Hendrika	
nl.firstname.f	Henriëtta	
nl.firstname.f	Imke	
nl.firstname.f	Janna	
nl.firstname.f	Jeltje	
nl.firstname.f	Jenneken	
nl.firstname.f	Johanna	
nl.firstname.f	Klaartje	
nl.firstname.f	Levina	
nl.firstname.f	Leida	
nl.firstname.f	Lubbertje	
nl.firstname.f	Magdalena	
nl.firstname.f	Maria	
nl.firstname.f	Sara	
nl.firstname.f	Stijntje	
nl.firstname.f	Theodora	
nl.firstname.f	Teuntje	
nl.firstname.f	Willemina	
		
		Caribbeans start HERE
cb.adj.eth	カリブ	;; usage: "Ethnicity: American"
cb.noun.sing.m	カリブ人	
cb.noun.sing.f	カリブ人	
cb.noun.pl	カリブ人	
		
		Romanians start here
ro.adj.eth	ルーマニア	
ro.noun.sing.m	ルーマニア人	
ro.noun.sing.f	ルーマニア人	
ro.noun.pl	ルーマニア人	
		
ro.lastname	Popa	
ro.lastname	Popescu	
ro.lastname	Pop	
ro.lastname	Radu	
ro.lastname	Dumitru	
ro.lastname	Stan	
ro.lastname	Stoica	
ro.lastname	Rusu	
ro.lastname	Ciobanu	
ro.lastname	Marin	
ro.lastname	Ionescu	
ro.lastname	Florea	
ro.lastname	Toma	
ro.lastname	Stanciu	
ro.lastname	Munteanu	
ro.lastname	Oprea	
ro.lastname	Tudor	
ro.lastname	Sandu	
ro.lastname	Ungureanu	
ro.lastname	Dinu	
ro.lastname	Barbu	
ro.lastname	Serban	
ro.lastname	Neagu	
ro.lastname	Cristea	
ro.lastname	Anghel	
ro.lastname	Lazar	
ro.lastname	Dragomir	
ro.lastname	Enache	
ro.lastname	Badea	
ro.lastname	Stefan	
ro.lastname	Mocanu	
ro.lastname	Iordache	
ro.lastname	Coman	
ro.lastname	Cojocaru	
ro.lastname	Voicu	
ro.lastname	Dobre	
ro.lastname	Petre	
ro.lastname	Lupu	
ro.lastname	Lungu	
ro.lastname	Ene	
ro.lastname	Preda	
ro.lastname	Ionita	
ro.lastname	Iancu	
ro.lastname	Balan	
ro.lastname	Manea	
ro.lastname	Nistor	
ro.lastname	Pavel	
ro.lastname	Rus	
ro.lastname	Bucur	
ro.lastname	Olteanu	
		
ro.firstname.f	Ada	
ro.firstname.f	Adriana	
ro.firstname.f	Agrippina	
ro.firstname.f	Alexandra	
ro.firstname.f	Alina	
ro.firstname.f	Ana	
ro.firstname.f	Anamaria	
ro.firstname.f	Antonia	
ro.firstname.f	Beatrix	
ro.firstname.f	Camelia	
ro.firstname.f	Clara	
ro.firstname.f	Corina	
ro.firstname.f	Crina	
ro.firstname.f	Dacia	
ro.firstname.f	Elena	
ro.firstname.f	Elica	
ro.firstname.f	Emilia	
ro.firstname.f	Gabriela	
ro.firstname.f	Ilie	
ro.firstname.f	Ioana	
ro.firstname.f	Iolanda	
ro.firstname.f	Larisa	
ro.firstname.f	Lavinia	
ro.firstname.f	Lulia 	
ro.firstname.f	Madalina	
ro.firstname.f	Mircea	
ro.firstname.f	Nadia	
ro.firstname.f	Sofia	
		
ro.firstname.m	Alexandru	
ro.firstname.m	Alin	
ro.firstname.m	Andreea	
ro.firstname.m	Andrei	
ro.firstname.m	Anton	
ro.firstname.m	Bogdan	
ro.firstname.m	Boian	
ro.firstname.m	Catalin	
ro.firstname.m	Cezar	
ro.firstname.m	Ciprian	
ro.firstname.m	Constantin	
ro.firstname.m	Cosmin	
ro.firstname.m	Cristian	
ro.firstname.m	Dragos	
ro.firstname.m	Emil	
ro.firstname.m	Gheorghe	
ro.firstname.m	Lucian	
ro.firstname.m	Mihai	
ro.firstname.m	Octavian	
ro.firstname.m	Sebastian	
ro.firstname.m	Sergiu	
ro.firstname.m	Stefan	
ro.firstname.m	Vlad	
