KEY	VALUE	COMMENTS
__id	jp
district.procgen.prefix.com	Parrot
district.procgen.prefix.com	Pine
district.procgen.prefix.com	Poppy
district.procgen.prefix.com	Robin
district.procgen.prefix.com	Rose
district.procgen.prefix.com	Sage
district.procgen.prefix.com	Sparrow
district.procgen.prefix.com	Spruce
district.procgen.prefix.com	Swallow
district.procgen.prefix.com	Swan
district.procgen.prefix.com	Swift
district.procgen.prefix.com	Tulip
district.procgen.prefix.com	Turkey
district.procgen.prefix.com	Violet
district.procgen.prefix.com	Walnut
district.procgen.prefix.com	Willow
district.procgen.suffix.com	{noun} Brook
district.procgen.suffix.com	{noun} Canal
district.procgen.suffix.com	{noun} Ferry
district.procgen.suffix.com	{noun} Forest
district.procgen.suffix.com	{noun} Garden
district.procgen.suffix.com	{noun} Greens
district.procgen.suffix.com	{noun} Grove
district.procgen.suffix.com	{noun} Park
district.procgen.suffix.com	{noun} River
district.procgen.suffix.com	{noun} Spring
district.procgen.suffix.com	{noun} Square
district.procgen.suffix.com	{noun} Terrace
district.procgen.prefix.ind	Carbon
district.procgen.prefix.ind	Chimney
district.procgen.prefix.ind	Coal
district.procgen.prefix.ind	Commercial
district.procgen.prefix.ind	Factory
district.procgen.prefix.ind	Furnace
district.procgen.prefix.ind	Industrial
district.procgen.prefix.ind	Iron
district.procgen.prefix.ind	Metal
district.procgen.prefix.ind	Portage
district.procgen.prefix.ind	Printers
district.procgen.prefix.ind	Shipping
district.procgen.prefix.ind	Steel
district.procgen.prefix.ind	Storage
district.procgen.prefix.ind	Warehouse
district.procgen.suffix.ind	{noun} Central
district.procgen.suffix.ind	{noun} Channel
district.procgen.suffix.ind	{noun} Row
district.procgen.suffix.ind	{noun} Block
district.procgen.suffix.ind	{noun} Center
district.procgen.suffix.ind	{noun} Park
district.procgen.suffix.ind	{noun} River
district.procgen.suffix.ind	{noun} Hill
district.procgen.suffix.ind	{noun} Corner
district.procgen.suffix.ind	{noun} Ridge
district.procgen.suffix.ind	{noun} View
convo-debt.any.beforechoice	A debt is a debt. But I'm willing to do you a favor and consider other forms of repayment than cash.
convo-debt.any.beforechoice	Your debts have somehow become my problem・・and that makes me very unhappy. But there's something you can do to get on my good side again.
convo-repayment.generic.npcintro	Yes?
convo-repayment.generic.npcintro	What can I do for you?
convo-repayment.generic.npcintro	How can I repay you?
convo-repayment.grant-bottled-booze-cordials.ticker	{name} did as promised and a load of cordials is now available at your safehouse.
convo-repayment.grant-bottled-booze-cordials.ticker	{name} did as promised and a load of bottled whiskey is now available at your safehouse.
